2967381, 1978236
8080632, 2308608
8572446, 2857464
4509180, 1059840
8654979, 5769984
650343, 433560
7773264, 2477376
5990002, 2995000
6092841, 4061892
4791384, 1473984
5736669, 3796656
8705509, 8557900
3652011, 2151360
821537, 785312
9620675, 7696520
7725024, 2574720
2105996, 1052996
2185641, 1425816
8375026, 3675280
2810673, 1827360
3715268, 1857632
5103468, 1543680
8395272, 2798352
20617, 20176
7554402, 2507544
9145062, 2945160
8333410, 3313408
2160195, 1152096
8258307, 5327880
4766767, 4676776
4226877, 2784672
4932117, 3174192
3405373, 3357340
1928617, 1892176
7820145, 4170528
6337107, 3317760
3921402, 1290432
2507517, 1570752
6503218, 3251608
5900002, 2950000
5919226, 2959612
8472024, 2427840
4756014, 1574640
5419231, 5413912
783522, 235872
8230059, 5093280
778669, 776896
2603689, 2366980
6289002, 2096280
259136, 129536
5126976, 1596672
89268, 28896
6251940, 1629504
8152776, 2717568
2435101, 2351104
4002912, 1290240
6049188, 1988064
4321404, 1440432
7132572, 2377512
2184904, 1092448
7206280, 2867200
9842104, 4921048
8357821, 8351872
4776469, 4674796
8252341, 8245132
2500412, 1250204
8936424, 2386944
9635085, 5093568
2239261, 2236192
6956733, 3956736
7046469, 4697640
6294132, 1936224
9028458, 2850984
480249, 249480
8043822, 2488320
5939697, 3959796
1148803, 1134880
3926518, 1963258
1514419, 1511944
8902251, 5821920
9035622, 2930256
2526351, 1652352
602088, 200688
842389, 838924
782100, 187200
7324002, 2034720
6822, 2268
6460710, 1667040
6077331, 3701376
2005196, 1002596
7260939, 3967920
5104428, 1458240
7724619, 4219776
7865019, 5179680
5020198, 2510098
6512058, 1860552
4482169, 4218496
5210026, 2605012
3093129, 1903392
6248041, 6142084
2591872, 1295872
7457382, 2377584
8355429, 5529384
2014785, 1074528
734101, 731104
6534063, 4356036
5567184, 1584576
481230, 128304
8456019, 4519680
9693126, 3219696
6450523, 6435520
6325192, 3162592
6250932, 2029536
6301032, 2100336
9706467, 6470976
6713802, 2081376
74922, 24972
3629223, 2233296
7456347, 4754376
1796913, 1197936
404136, 134640
8043865, 6435088
69271, 67912
7202538, 2057832
1800261, 1200168
9780416, 4890176
4493617, 4417396
5041609, 4956100
27615, 12576
653902, 326950
7021836, 2308176
9406429, 9246940
6090381, 3691080
461754, 144576
4428639, 2934864
5782240, 2275840
5203431, 3453120
2101065, 1120560
9552807, 5789520
966753, 639576
21, 12
502126, 251062
8536428, 2845368
22851, 15228
7132248, 2237184
2010452, 1005224
5023647, 3270456
6213789, 3897216
1362157, 1357216
6180174, 1481760
8062248, 2642880
3299211, 2199312
6038169, 3986160
4541301, 3015144
2059192, 1029592
9376567, 9365776
866527, 862576
689922, 229968
7164630, 1736640
3518341, 3513184
9265489, 9249856
2580397, 2573980
7435026, 2370456
976384, 487936
3560289, 2358096
952230, 253920
9085524, 2595840
371682, 123876
9360642, 2936640
5202705, 2755200
3034017, 1733400
2964147, 1946472
2541861, 1452168
2388591, 1592388
63, 36
8257302, 2752380
8712900, 1987200
646071, 416760
199627, 197296
5296113, 3511296
7305264, 2405376
4622445, 2444256
43218, 12348
2010058, 1005028
7422678, 2472768
2998917, 1978992
200516, 100256
5891166, 1956816
640170, 170640
4522306, 2035264
821880, 218880
6006150, 1600560
2331645, 1243536
7142058, 1854720
6744320, 2447360
8727181, 8711872
1690641, 1096416
681993, 399168
5993697, 3995796
8682397, 8382976
302181, 183120
4018995, 1995840
3298093, 3293980
4690432, 2344960
8705673, 5803776
176481, 117648
2910483, 1932480
4106124, 1244160
250196, 125096
9611346, 3191664
3719922, 1239972
2063613, 1263360
6835401, 4538160
1799631, 1199736
736365, 336576
8392662, 2632896
6066357, 3676560
9524367, 6349572
2588083, 2583088
9333280, 3393280
4880610, 1088640
9824104, 4912048
8682507, 5762880
7631220, 2021376
8161207, 7681120
2048163, 1260384
8554752, 2755584
201679, 196720
6523184, 3261584
1736901, 1137960
616410, 164160
8188290, 1982880
9607134, 3149760
9172461, 6114972
7206505, 5765200
6001230, 1600320
9701235, 5173920
6012030, 1603200
5689818, 1896588
2101701, 1171200
308124, 102384
2134881, 1182384
7018650, 1870560
5763150, 1535760
7902889, 7889920
2607183, 1723680
2181406, 1012864
3122679, 1679232
3480615, 1856304
600102, 200016
9167403, 4930176
5904018, 1958400
5461230, 1456320
6630471, 4316760
708865, 567088
4362714, 1442736
8009352, 2395008
812348, 381248
410328, 132480
9970632, 2799360
5433363, 3343536
6107463, 4071636
5967873, 3978576
8285910, 2195808
6706092, 2069760
3216051, 2131560
6292008, 2028960
4681638, 1364688
2356729, 2352976
5840361, 3810456
7251048, 2071584
8502633, 5368032
8995761, 5997168
2341501, 2315104
4700635, 3760504
6051238, 3025618
73926, 23976
4780232, 2387024
289071, 192708
5196726, 1725696
6052318, 3026158
410124, 114240
2157088, 1078528
6179841, 4119876
3817224, 1272384
6401700, 1706400
8695782, 2898576
7428618, 2476188
3247891, 3192784
1980547, 1975840
6395403, 3495360
940417, 917440
3041712, 1013472
5524009, 5509204
9776527, 9752776
8488563, 5634888
4084182, 1280448
5512140, 1451520
9271545, 4595712
8598762, 2857896
281517, 185712
9260331, 6133920
5703168, 1837056
9663700, 3769600
8670216, 2876160
5451726, 1557624
6420679, 6042976
7684200, 2047680
2442051, 1542240
6054231, 4036152
3044169, 1963440
525121, 521152
7341426, 2447136
6018163, 6013168
4768173, 3178764
5582637, 3525768
1972431, 1314792
899982, 299988
6281574, 1865472
2869791, 1876992
6300327, 3763200
6643917, 3796416
5403861, 3584160
5394621, 3596412
4463881, 4388164
5863833, 3833568
2519206, 1259602
8434051, 8413504
8315674, 4157836
1803769, 1639780
6246180, 1620864
571986, 185976
1523091, 1015392
51606, 16560
9202050, 2059200
6128340, 1634208
6409143, 3944016
4082047, 4072840
4573122, 1524372
7600521, 5067012
210526, 105262
5598403, 5593408
3915261, 2159136
4480325, 3584240
7354122, 2451372
7148005, 5718400
4562431, 4465312
517722, 172572
6916401, 4610916
1688037, 1038768
5060130, 1305600
9602550, 2559600
275103, 175032
4361958, 1453968
9644907, 6099744
4642063, 4636240
4500212, 2250104
2701509, 1795200
4829163, 3198624
6021135, 3211056
7151040, 1751040
9748269, 6498792
250412, 125204
9249300, 2399040
68202, 22680
421052, 210524
6564309, 4356960
348219, 231984
659943, 439956
693072, 230976
9440262, 2904624
780109, 709180
291, 192
5266005, 2605056
3162501, 2051136
5988120, 1580928
1869109, 1699180
6706935, 3576960
7821000, 1872000
6580341, 4358016
573012, 173520
5407233, 3327504
5203143, 3153240
5004225, 2550240
5597269, 5579296
5444935, 4355944
5890126, 2519680
5731446, 1637544
3137265, 1573632
782406, 260784
8957682, 2985876
277621, 276172
2051996, 1025996
4815639, 3154968
9503647, 9450376
7163079, 3719760
7250832, 2358720
3287923, 3273928
2710627, 2707216
7652052, 2550672
3856219, 3851296
5796547, 5757496
5152230, 1235520
8352567, 5568372
4271832, 1423872
734607, 473760
193167, 117936
781200, 172800
5118523, 5113528
8319823, 8313928
7224372, 2374272
7430589, 4953708
6017841, 4011876
6325916, 3162956
9436705, 7549360
8524818, 2841588
2029131, 1192320
610896, 168960
5080024, 2540008
653043, 435360
7526028, 2508672
71280, 17280
869751, 579816
9206838, 3068928
7256403, 3654720
706449, 470964
6164730, 1376640
2170503, 1370520
4265132, 2132564
400832, 200384
4284441, 2448144
3912658, 1956328
8724096, 2907648
6429132, 2142936
6722082, 2227680
2715380, 1038752
6517098, 1859760
2590423, 2354920
3009417, 1937040
8211051, 5018112
7043922, 2347920
7481290, 2971840
3603140, 1433600
3107592, 1035792
6006039, 3696000
9749667, 6499776
4508703, 3005748
6054963, 3950664
7086180, 1867008
5000824, 2500408
9960021, 6199200
45421, 44512
4259012, 2129504
2427615, 1275264
7083441, 4371840
895761, 597168
749682, 249876
8967051, 5978016
3719244, 1239744
6592312, 3296152
8649459, 4459968
6438621, 3661824
6840723, 4327680
8996256, 2998656
5000218, 2500108
5367, 3576
84283, 83248
4349916, 1449936
847692, 274896
8207396, 3829760
8570286, 2856708
4410066, 1406064
9080017, 9070180
7466355, 3675456
6693015, 3059616
67335, 35376
6124304, 3062144
1796931, 1197936
2180492, 1029248
6812064, 1866240
4278823, 4238728
9423246, 2692344
2351295, 1253952
5300602, 2650300
4201038, 1400328
2094901, 2091904
3991422, 1324992
4894315, 3915448
4750164, 1574640
208413, 132840
4884381, 3184488
2934651, 1956432
765234, 247536
4448214, 1442448
4304172, 1434720
579067, 577096
9350802, 3090528
444018, 144480
5646337, 5634736
7812000, 1728000
94206, 26904
4886107, 4871680
3201849, 1829304
8579401, 8571904
4836985, 3869584
7042344, 2347440
8326170, 2187360
5581206, 1852560
7692080, 2796800
5034063, 3356040
5809164, 1869504
645027, 427560
7529208, 2509728
418194, 119448
6453260, 2346560
2419072, 1209472
8610528, 2850816
4320655, 3456520
2651326, 1325662
4519638, 1439856
4716423, 3144276
661579, 659176
1014901, 1011904
7821403, 7481320
539967, 359976
7123456, 3561472
7422, 2472
9652968, 2969856
458712, 145728
215708, 107852
3407691, 1936704
4975104, 1597440
8654049, 5448960
4671342, 1437264
7478100, 1707840
4408104, 1444800
599902, 299950
8040483, 4838400
6168372, 1762368
2815491, 1584912
6298902, 2099628
3124652, 1562324
2005912, 1002952
8113602, 2318160
1026349, 1023964
4215906, 1405296
5276178, 1758672
4036923, 2439360
6325196, 3162596
6462171, 4216176
4659618, 1546896
6130602, 2036160
6138060, 1636800
6827052, 2275680
8942064, 2964480
5394663, 3596436
9142284, 2944128
4814305, 3851440
4820104, 2410048
5760367, 5637760
6548937, 4357968
6210538, 3105268
3689215, 2951368
5912026, 2956012
251984, 125984
8588043, 5388480
4600951, 4591600
5339203, 5333920
4809010, 1908400
3403116, 1134360
8149590, 1995840
82026, 22680
8844057, 5784480
8699605, 6959680
5143170, 1371504
160731, 107136
768420, 204768
6823173, 3832176
6729156, 1796256
9043850, 3594800
6391008, 1963008
564102, 142560
8562924, 2854296
7556301, 5037516
5552467, 5547256
2221873, 2217328
896022, 298620
4192830, 1093248
2320369, 2303296
6652710, 1760256
6590043, 4350096
4292865, 2289456
7780363, 7733608
763902, 239760
9018889, 8198980
7020324, 2340072
6590343, 4393560
4410162, 1464120
761502, 217560
9274062, 2649720
417834, 137448
9294048, 2989440
2591984, 1295984
5946231, 3964152
8696005, 6956800
625041, 405216
8320305, 3803520
176931, 117936
2500198, 1250098
5399062, 2699530
6402303, 4036032
7464042, 2474064
7298241, 4782912
1956103, 1953160
5902126, 2951062
6730942, 3279640
1785213, 1157328
6178452, 1765248
5967612, 1596672
4441608, 1480464
9650781, 5189760
6740451, 4451760
674253, 425736
75841, 75184
4827841, 4817284
681120, 161280
7600563, 5067036
6245391, 4163592
4631058, 1543680
4290192, 1429920
5021992, 2510992
2050018, 1025008
2728911, 1819272
5429023, 5423920
1600713, 1030176
7614810, 1617408
5396841, 3569184
764952, 254976
2012391, 1321920
5364093, 3045936
984370, 390784
281997, 187992
8578287, 5277888
8046027, 4876200
5020196, 2510096
4753512, 1553472
2367351, 1325376
3265018, 1632508
6082965, 2695680
3082003, 3023800
9783650, 3895760
5922837, 3927528
6581439, 4359168
7128000, 1728000
1912005, 1019520
6711894, 1917648
7304805, 3875040
8210880, 2188800
6261024, 1626240
6539024, 3269504
6008112, 1820160
8366965, 6693568
9042615, 4691520
3210280, 1208320
5042106, 1520640
352221, 232512
3904763, 3769304
8637154, 4318576
8663220, 2263680
3144603, 1633440
6209568, 2069568
620892, 206928
5886817, 5881876
5104512, 1451520
326518, 163258
9330200, 3392000
94813, 93148
4125618, 1165248
2881210, 1102288
6907021, 6279100
4416249, 2944164
5019210, 1105920
2786983, 2739688
9224550, 2459520
964395, 495936
5967238, 2793856
8982, 2988
4168550, 1655840
1890567, 1079568
7096473, 4730976
574803, 375840
1021057, 1017520
9482220, 2298240
2599196, 1299596
1600281, 1061280
1990521, 1190592
51363, 31536
2466417, 1644276
8698410, 1988064
7401489, 4917840
629406, 206496
5341923, 3493152
9923393, 9339392
4322178, 1234872
474883, 473488
6776343, 3737664
212101, 210112
9966730, 3976960
6484507, 6475840
8700462, 2867040
1876867, 1868776
65163, 35616
9415560, 1954560
8896428, 2884896
6175026, 1726560
7361640, 1647360
9848203, 9840328
452203, 432520
6134850, 1635840
6380154, 1845360
8249796, 2749896
4170690, 1049760
4102009, 4001920
2604681, 1660824
5592751, 5551792
6749683, 6743968
321702, 107232
1502031, 1001352
8735022, 2758320
8617527, 5727168
7485642, 2456784
9810889, 8918980
3656347, 3643576
9242955, 4929552
4318002, 1328400
7310182, 3178120
461780, 167840
6102, 2016
5371092, 1790352
1600413, 1063104
4041525, 2155440
4853142, 1345248
2202417, 1224720
5274318, 1385472
5862049, 5849620
892581, 588192
8351674, 4175836
8402893, 8394208
2905821, 1925280
8725806, 2857680
8563248, 2854368
5396997, 3597996
1878523, 1857328
3846201, 2481360
140083, 138040
3140025, 1435200
2750319, 1537920
2104947, 1294704
514323, 334152
5463261, 3642156
6978150, 1859760
8905257, 5798520
8721130, 3171280
603369, 369360
9800989, 8909980
3851251, 3815152
7463824, 3726448
3712446, 1237464
749922, 249972
2591936, 1295936
865479, 576984
2514213, 1415232
2001465, 1052064
431586, 143856
9608481, 6198840
2659138, 1329568
6502138, 3251068
5038923, 3359280
1769913, 1179936
932085, 385920
2024163, 1326240
2270163, 1220736
756702, 250776
3031092, 1003392
7285410, 1758240
4468813, 4314688
8437062, 2743680
7167483, 4778316
3106458, 1035468
7320159, 3795120
8932410, 2381904
5845003, 5835400
7802406, 2600748
8356714, 4178356
9899802, 2999880
4013208, 1324800
6173037, 3701376
4661598, 1548696
3820183, 3803128
5199226, 2599612
167569, 157696
5221906, 2610952
9401607, 6179040
191607, 110976
602046, 200664
1946127, 1297416
8271576, 2757168
3716214, 1237164
6512392, 3256192
434916, 144936
857244, 285744
7441209, 4741920
7332795, 3773952
5380657, 5375860
624903, 392064
712800, 172800
8293656, 2369568
9037692, 2799360
5696712, 1596672
2120139, 1192320
7426390, 2947360
9086832, 3028896
217508, 108752
3381020, 1332800
6139503, 3951360
6852204, 2284056
1527469, 1524796
2618109, 1610928
4852035, 2558304
3824791, 3819472
2813103, 1831032
1288663, 1286368
6051236, 3025616
9860202, 2829600
8614305, 3548160
5182776, 1727568
2157363, 1327536
284029, 282940
840528, 258048
8358246, 2458368
4102052, 2051024
4319946, 1439964
534663, 356436
5082363, 2835360
8044587, 5047488
8056371, 5038176
8628507, 5706288
2608173, 1678320
63072, 20736
4052610, 1050624
3952843, 3945328
5004212, 2502104
9281637, 6173928
6010452, 1520640
4609710, 1049760
4881843, 3184488
9080809, 8990800
9126810, 1892160
783169, 781396
3687514, 1843756
3390471, 1937304
3571268, 1785632
6331050, 1533600
8028534, 2583840
9807425, 7845920
567873, 378576
257168, 128576
5984379, 3979584
6048513, 4031856
8005824, 2580480
1906137, 1179360
7841203, 7834120
6184231, 6148312
9184665, 4198656
3928014, 1309284
9005463, 5943600
6640351, 6635104
152301, 101532
8942406, 2689440
2322781, 2318272
400993, 399040
9853020, 2395008
8243640, 2064384
6106194, 1964160
1884067, 1876480
8957961, 5971968
6480162, 1866240
6302052, 2032560
3841020, 1023840
2819997, 1879992
259018, 129508
6073902, 2007936
736452, 245376
9029628, 2928096
620235, 256320
1014109, 1011904
3193207, 3173920
6599302, 3299650
8036424, 2384640
6020082, 2006208
8259606, 2658096
5893164, 1954368
8123821, 8112832
4217085, 2175840
5162076, 1720656
5354043, 3534504
6105138, 1813056
2203551, 1235520
779281, 771892
2560489, 2409856
9698472, 2769984
9087435, 3907584
5978673, 3775896
1524031, 1510432
6542391, 4361592
4029318, 1239840
9022086, 2962080
281805, 150288
1607481, 1071648
